일시,총생활인구수
2020-08-19,469918.1855166666
2020-08-20,469991.1419208333
2020-08-21,467512.88844166667
2020-08-22,413574.2918416667
2020-08-23,406257.7857833333
2020-08-24,467157.9583666667
2020-08-25,469161.9069375
2020-08-26,468297.6485333333
2020-08-27,464983.62648750003
2020-08-28,461301.3828541667
2020-08-29,413768.27801666665
2020-08-30,407552.10682499997
2020-08-31,466140.7866375
2020-09-01,465729.5801458333
2020-09-02,464550.31682083337
2020-09-03,464827.1881375
2020-09-04,461814.272625
2020-09-05,415143.2415791667
2020-09-06,407272.7452791667
2020-09-07,465159.44701249996
2020-09-08,468071.5985541667
2020-09-09,465724.0417958333
2020-09-10,464655.00945
2020-09-11,461658.92939583334
2020-09-12,413686.1708083334
2020-09-13,405322.73257500003
2020-09-14,468698.3807541667
2020-09-15,472172.1859625
2020-09-16,473338.67072083335
2020-09-17,472842.83112083335
2020-09-18,469699.0785166667
2020-09-19,418117.38372083334
2020-09-20,411111.6675291667
2020-09-21,472566.3726625
2020-09-22,473874.783075
2020-09-23,475950.0811208333
2020-09-24,474114.25330416666
2020-09-25,467456.201925
2020-09-26,422248.8090791667
2020-09-27,412318.8493833333
2020-09-28,471080.9781125
2020-09-29,458346.1466708333
2020-09-30,386906.47047500004
2020-10-01,370386.92507083336
2020-10-02,373693.37915
2020-10-03,389995.25999583333
2020-10-04,407399.8955208333
2020-10-05,473069.2026625
2020-10-06,475263.73475
2020-10-07,477189.1239291667
2020-10-08,476120.3014583333
2020-10-09,417205.47388749995
2020-10-10,411618.36149999994
2020-10-11,411040.3966833334
2020-10-12,476259.87247500004
2020-10-13,479591.48055
2020-10-14,478548.88947500003
2020-10-15,477948.15840416664
2020-10-16,475672.13608333335
2020-10-17,424683.43740833335
2020-10-18,419988.80493750004
2020-10-19,475987.6399583334
2020-10-20,476766.15755833336
2020-10-21,475214.31049166666
2020-10-22,477727.39982916665
2020-10-23,472509.7843041667
2020-10-24,420940.6130625
2020-10-25,413783.5811125
2020-10-26,470857.90890833334
2020-10-27,471684.28008750005
2020-10-28,474389.5937208333
2020-10-29,472588.03623749997
2020-10-30,471081.7988375
2020-10-31,421941.677625
2020-11-01,418483.24515000003
2020-11-02,471793.40339166665
2020-11-03,473426.1569375
2020-11-04,473848.1955375
2020-11-05,473726.245575
2020-11-06,471090.9937291667
2020-11-07,422280.14221666666
2020-11-08,415204.8148
2020-11-09,472533.3607208333
2020-11-10,476016.8235041667
2020-11-11,473526.38222916663
2020-11-12,469743.5072708333
2020-11-13,469292.5919958334
2020-11-14,422133.1681333333
2020-11-15,414737.5485541667
2020-11-16,469322.8632625
2020-11-17,472260.6762958334
2020-11-18,473944.3622208333
2020-11-19,475062.80517916667
2020-11-20,470242.01814583334
2020-11-21,420673.1621375
2020-11-22,413788.5811291667
2020-11-23,471758.38807499997
2020-11-24,470068.33324583335
2020-11-25,466371.3544791667
2020-11-26,466484.8346041667
2020-11-27,461953.9350375
2020-11-28,415689.67418333335
2020-11-29,409490.6620083333
2020-11-30,464532.9337125
2020-12-01,466388.9975041666
2020-12-02,467165.11449999997
2020-12-03,465781.0670166667
2020-12-04,467602.96744166664
2020-12-05,416559.99142499996
2020-12-06,410831.4392958333
2020-12-07,464356.694675
2020-12-08,464612.92555
2020-12-09,464458.666125
2020-12-10,462370.3341208333
2020-12-11,460563.07111250004
2020-12-12,416065.52934999997
2020-12-13,409139.32670416665
2020-12-14,462447.40673750004
2020-12-15,462042.27048750006
2020-12-16,461824.5809
2020-12-17,461742.7028541667
2020-12-18,458884.2264208333
2020-12-19,415467.26313750003
2020-12-20,408941.12015833333
2020-12-21,458203.4191666667
2020-12-22,461235.68097916665
2020-12-23,459428.9522708333
2020-12-24,454086.77105000004
2020-12-25,407233.52308333333
2020-12-26,404254.612675
2020-12-27,401861.4103333333
2020-12-28,455252.5033125
2020-12-29,456759.91667916666
2020-12-30,457026.5843875
2020-12-31,445801.22421250003
